baslama_tarihi,gunluk_hacim,havuz_kisi,sla_oran,ort_gecikme,iptal,yurtdisi,yurtici,seg_kobi,seg_bireysel,seg_kurumsal,tarih,izinli_sayi,isbasi_sayi,raporlu_sayi,tatil,gun_adi,ay_no,yil,ayin_gunu,hafta,arife_mi,tatil_mi,tatil_oncesi_mi,ay_sonu_mu,kisi_basi_yuk,yuk_grup,esnek_islem,esnek_oran,Esnek,Orta,yonlendirilebilir
2025-05-20,2730,53,0.782051282051282,-0.1593406593406593,112,825,1793,706,516,1508,2025-05-20,6,53,1,0,Tuesday,5,2025,20,21,0,0,0,0,51.50943396226416,Çok Yüksek,1222,0.44761904761904764,285,558,564.0
2025-05-21,1998,55,0.9004004004004004,-24.76376376376376,101,615,1282,542,376,1080,2025-05-21,2,55,3,0,Wednesday,5,2025,21,21,0,0,0,0,36.32727272727273,Yüksek,918,0.4594594594594595,216,402,417.0
2025-05-22,1639,56,0.9566809029896278,-24.283099450884684,77,486,1076,433,266,940,2025-05-22,4,56,0,0,Thursday,5,2025,22,21,0,0,0,0,29.267857142857142,Orta,699,0.4264795607077486,149,306,302.0
2025-05-23,2231,59,0.8888390856118332,-20.34603316898252,117,674,1440,352,228,1651,2025-05-23,1,59,0,0,Friday,5,2025,23,21,0,0,0,0,37.813559322033896,Yüksek,580,0.25997310623038994,123,252,249.0
2025-05-24,2444,57,0.852291325695581,-18.8240589198036,130,732,1582,693,401,1350,2025-05-24,2,57,1,0,Saturday,5,2025,24,21,0,0,0,0,42.87719298245614,Çok Yüksek,1094,0.44762684124386254,207,486,450.0
2025-05-25,1177,60,0.9770603228547152,-35.2285471537808,61,349,767,318,215,644,2025-05-25,0,60,0,0,Sunday,5,2025,25,21,0,0,0,0,19.616666666666667,Düşük,533,0.45284621920135937,117,257,245.5
2025-05-26,1984,56,0.8976814516129032,-20.94657258064516,98,614,1272,529,362,1093,2025-05-26,1,56,3,0,Monday,5,2025,26,22,0,0,0,0,35.42857142857143,Yüksek,891,0.4490927419354839,186,401,386.5
2025-05-27,2701,58,0.8122917437985931,-13.33395038874491,139,818,1744,720,511,1470,2025-05-27,1,58,1,0,Tuesday,5,2025,27,22,0,0,0,0,46.56896551724138,Çok Yüksek,1231,0.4557571269900037,263,544,535.0
2025-05-28,1757,56,0.9447922595332954,-24.55776892430279,82,528,1147,452,318,987,2025-05-28,4,56,0,0,Wednesday,5,2025,28,22,0,0,0,0,31.375,Orta,770,0.43824701195219123,181,321,341.5
2025-05-29,2260,59,0.8809734513274337,-20.455309734513275,112,709,1439,345,232,1683,2025-05-29,0,59,1,0,Thursday,5,2025,29,22,0,0,0,1,38.30508474576271,Yüksek,577,0.2553097345132743,116,259,245.5
2025-05-30,2836,58,0.7919605077574048,-4.576163610719323,130,812,1894,441,272,2123,2025-05-30,1,58,1,0,Friday,5,2025,30,22,0,0,0,1,48.89655172413793,Çok Yüksek,713,0.251410437235543,145,291,290.5
2025-05-31,2833,56,0.7875044122837981,1.6032474408753972,149,879,1805,411,277,2145,2025-05-31,2,56,2,0,Saturday,5,2025,31,22,0,0,0,1,50.58928571428572,Çok Yüksek,688,0.2428521002470879,145,327,308.5
2025-06-01,1004,60,0.9810756972111554,-35.51394422310757,55,287,662,270,193,541,2025-06-01,0,60,0,0,Sunday,6,2025,1,22,0,0,0,0,16.733333333333334,Düşük,463,0.46115537848605576,103,194,200.0
2025-06-02,2048,54,0.890625,-21.46337890625,95,618,1335,549,365,1134,2025-06-02,4,54,2,0,Monday,6,2025,2,23,0,0,0,0,37.92592592592592,Yüksek,914,0.4462890625,189,411,394.5
2025-06-03,3089,54,0.7222402071867918,4.319844609906118,177,893,2019,846,566,1677,2025-06-03,5,54,1,0,Tuesday,6,2025,3,23,0,0,0,0,57.2037037037037,Çok Yüksek,1412,0.45710585950145677,304,604,606.0
2025-06-04,2357,58,0.8633856597369538,-19.02460755197285,129,733,1495,619,416,1322,2025-06-04,2,58,0,0,Wednesday,6,2025,4,23,0,0,1,0,40.63793103448276,Yüksek,1035,0.43911752227407724,236,458,465.0
2025-06-05,2045,59,0.9100244498777508,-20.744254278728608,105,615,1325,572,365,1108,2025-06-05,1,59,0,0,Thursday,6,2025,5,23,1,0,1,0,34.66101694915254,Yüksek,937,0.45819070904645476,192,410,397.0
2025-06-10,2762,55,0.7878349022447502,-5.163287472845764,137,863,1762,774,486,1502,2025-06-10,3,55,2,0,Tuesday,6,2025,10,24,0,0,0,0,50.21818181818182,Çok Yüksek,1260,0.4561911658218682,272,504,524.0
2025-06-11,2039,58,0.910250122609122,-22.88916135360471,100,631,1308,542,369,1128,2025-06-11,1,58,1,0,Wednesday,6,2025,11,24,0,0,0,0,35.1551724137931,Yüksek,911,0.44678764100049045,200,400,400.0
2025-06-12,1805,59,0.9479224376731302,-26.997783933518004,90,558,1157,475,330,1000,2025-06-12,0,59,1,0,Thursday,6,2025,12,24,0,0,0,0,30.59322033898305,Orta,805,0.44598337950138506,180,346,353.0
2025-06-13,2200,55,0.8768181818181818,-20.59318181818182,119,651,1430,329,246,1625,2025-06-13,3,55,2,0,Friday,6,2025,13,24,0,0,0,0,40.0,Yüksek,575,0.26136363636363635,131,258,260.0
2025-06-14,2262,54,0.8549955791335102,-18.55481874447392,114,691,1457,602,419,1241,2025-06-14,5,54,1,0,Saturday,6,2025,14,24,0,0,0,0,41.888888888888886,Çok Yüksek,1021,0.45137046861184793,217,437,435.5
2025-06-15,1036,57,0.9845559845559846,-31.37934362934363,50,331,655,286,180,570,2025-06-15,2,57,1,0,Sunday,6,2025,15,24,0,0,0,0,18.17543859649123,Düşük,466,0.4498069498069498,92,201,192.5
2025-06-16,2029,57,0.9231148348940365,-29.525874815179893,99,650,1280,559,375,1095,2025-06-16,3,57,0,0,Monday,6,2025,16,25,0,0,0,0,35.59649122807018,Yüksek,934,0.4603252833908329,196,409,400.5
2025-06-17,2824,57,0.7946175637393768,-7.130665722379604,110,894,1820,759,506,1559,2025-06-17,2,57,1,0,Tuesday,6,2025,17,25,0,0,0,0,49.54385964912281,Çok Yüksek,1265,0.44794617563739375,256,553,532.5
2025-06-18,1931,58,0.9290523045054376,-24.79026411185914,112,592,1227,560,332,1039,2025-06-18,1,58,1,0,Wednesday,6,2025,18,25,0,0,0,0,33.293103448275865,Orta,892,0.4619368203003625,178,391,373.5
2025-06-19,2108,60,0.9160341555977228,-19.54933586337761,80,621,1407,623,371,1114,2025-06-19,0,60,0,0,Thursday,6,2025,19,25,0,0,0,0,35.13333333333333,Yüksek,994,0.4715370018975332,208,428,422.0
2025-06-20,2560,54,0.80546875,-9.222265625,116,754,1690,387,247,1926,2025-06-20,4,54,2,0,Friday,6,2025,20,25,0,0,0,0,47.407407407407405,Çok Yüksek,634,0.24765625,128,248,252.0
2025-06-21,2821,59,0.8053881602268699,-7.012052463665367,137,840,1844,761,509,1551,2025-06-21,0,59,1,0,Saturday,6,2025,21,25,0,0,0,0,47.813559322033896,Çok Yüksek,1270,0.4501949663239986,267,560,547.0
2025-06-22,1074,57,0.9739292364990688,-33.37523277467412,60,312,702,301,208,565,2025-06-22,1,57,2,0,Sunday,6,2025,22,25,0,0,0,0,18.84210526315789,Düşük,509,0.47392923649906893,111,232,227.0
2025-06-23,1760,59,0.9477272727272728,-28.59715909090909,86,507,1167,474,323,963,2025-06-23,1,59,0,0,Monday,6,2025,23,26,0,0,0,0,29.83050847457627,Orta,797,0.45284090909090907,172,337,340.5
2025-06-24,2709,58,0.811000369139904,-11.064599483204134,112,822,1775,727,474,1508,2025-06-24,1,58,1,0,Tuesday,6,2025,24,26,0,0,0,0,46.706896551724135,Çok Yüksek,1201,0.4433370247323736,269,491,514.5
2025-06-25,2241,59,0.8857652833556448,-18.920571173583223,111,690,1440,608,367,1266,2025-06-25,1,59,0,0,Wednesday,6,2025,25,26,0,0,0,0,37.983050847457626,Yüksek,975,0.4350736278447122,197,425,409.5
2025-06-26,1930,58,0.9196891191709844,-29.5720207253886,106,614,1210,533,349,1048,2025-06-26,1,58,1,0,Thursday,6,2025,26,26,0,0,0,0,33.27586206896552,Orta,882,0.45699481865284974,203,361,383.5
2025-06-27,2218,54,0.8647430117222723,-20.86789900811542,119,676,1423,331,197,1690,2025-06-27,4,54,2,0,Friday,6,2025,27,26,0,0,0,0,41.07407407407408,Yüksek,528,0.23805229936880073,104,229,218.5
2025-06-28,3106,56,0.7437218287186091,4.737282678686413,154,957,1995,452,336,2318,2025-06-28,2,56,2,0,Saturday,6,2025,28,26,0,0,0,1,55.46428571428572,Çok Yüksek,788,0.25370251126851256,184,333,350.5
2025-06-29,1379,58,0.9876722262509064,-32.74039158810732,71,401,907,198,116,1065,2025-06-29,1,58,1,0,Sunday,6,2025,29,26,0,0,0,1,23.77586206896552,Düşük,314,0.22770123277737492,60,138,129.0
2025-06-30,2416,54,0.8336092715231788,-10.669701986754967,112,710,1594,333,242,1841,2025-06-30,5,54,1,0,Monday,6,2025,30,27,0,0,0,1,44.74074074074074,Çok Yüksek,575,0.23799668874172186,119,268,253.0
2025-07-01,2784,56,0.8017241379310345,-2.401580459770115,152,876,1756,772,510,1502,2025-07-01,2,56,2,0,Tuesday,7,2025,1,27,0,0,0,0,49.71428571428572,Çok Yüksek,1282,0.46048850574712646,266,584,558.0
2025-07-02,1628,60,0.976044226044226,-30.02211302211302,79,496,1053,440,255,933,2025-07-02,0,60,0,0,Wednesday,7,2025,2,27,0,0,0,0,27.133333333333333,Düşük,695,0.4269041769041769,139,291,284.5
2025-07-03,2046,60,0.9286412512218964,-25.935972629521014,96,596,1354,518,371,1157,2025-07-03,0,60,0,0,Thursday,7,2025,3,27,0,0,0,0,34.1,Orta,889,0.4345063538611926,200,378,389.0
2025-07-04,2209,54,0.8619284744228157,-18.484382073336352,108,645,1456,310,227,1672,2025-07-04,4,54,2,0,Friday,7,2025,4,27,0,0,0,0,40.907407407407405,Yüksek,537,0.2430964237211408,131,223,242.5
2025-07-05,2618,56,0.819327731092437,-10.910236822001528,125,788,1705,711,511,1396,2025-07-05,1,56,3,0,Saturday,7,2025,5,27,0,0,0,0,46.75,Çok Yüksek,1222,0.466768525592055,280,530,545.0
2025-07-06,937,59,0.983991462113127,-32.062966915688364,48,258,631,270,166,501,2025-07-06,0,59,1,0,Sunday,7,2025,6,27,0,0,0,0,15.88135593220339,Düşük,436,0.46531483457844186,89,186,182.0
2025-07-07,1940,57,0.9185567010309278,-20.998453608247424,94,589,1257,554,363,1023,2025-07-07,1,57,2,0,Monday,7,2025,7,28,0,0,0,0,34.03508771929825,Orta,917,0.472680412371134,193,401,393.5
2025-07-08,2806,57,0.7982893799002139,-8.279044903777619,136,824,1846,777,512,1517,2025-07-08,1,57,2,0,Tuesday,7,2025,8,28,0,0,0,0,49.2280701754386,Çok Yüksek,1289,0.4593727726300784,280,523,541.5
2025-07-09,1969,56,0.9035043169121382,-21.544946673438293,86,610,1273,531,368,1070,2025-07-09,2,56,2,0,Wednesday,7,2025,9,28,0,0,0,0,35.160714285714285,Yüksek,899,0.45657694261046217,201,392,397.0
2025-07-10,1837,58,0.9428415895481764,-23.81491562329885,78,547,1212,505,343,989,2025-07-10,0,58,2,0,Thursday,7,2025,10,28,0,0,0,0,31.67241379310345,Orta,848,0.46162221012520416,186,369,370.5
2025-07-11,2101,56,0.8891004283674441,-19.14183722037125,99,667,1335,315,224,1562,2025-07-11,3,56,1,0,Friday,7,2025,11,28,0,0,0,0,37.517857142857146,Yüksek,539,0.25654450261780104,128,234,245.0
2025-07-12,2528,59,0.8397943037974683,-15.0751582278481,142,749,1637,692,429,1407,2025-07-12,0,59,1,0,Saturday,7,2025,12,28,0,0,0,0,42.84745762711864,Çok Yüksek,1121,0.44343354430379744,232,470,467.0
2025-07-13,1338,53,0.9798206278026906,-29.542600896860986,59,377,902,360,214,764,2025-07-13,4,53,3,0,Sunday,7,2025,13,28,0,0,1,0,25.245283018867923,Düşük,574,0.4289985052316891,118,250,243.0
2025-07-14,3492,53,0.6592210767468499,21.533791523482247,180,1047,2265,979,593,1920,2025-07-14,4,53,3,0,Monday,7,2025,14,29,0,0,1,0,65.88679245283019,Çok Yüksek,1572,0.45017182130584193,319,704,671.0
2025-07-16,1701,54,0.9359200470311582,-27.4756025867137,85,517,1099,469,317,915,2025-07-16,4,54,2,0,Wednesday,7,2025,16,29,0,0,0,0,31.5,Orta,786,0.4620811287477954,182,345,354.5
2025-07-17,1717,57,0.959231217239371,-24.576587070471756,81,513,1123,473,332,912,2025-07-17,1,57,2,0,Thursday,7,2025,17,29,0,0,0,0,30.12280701754386,Orta,805,0.46884100174723353,181,348,355.0
2025-07-18,2232,56,0.8669354838709677,-17.68727598566308,114,652,1466,331,238,1663,2025-07-18,1,56,3,0,Friday,7,2025,18,29,0,0,0,0,39.85714285714285,Yüksek,569,0.25492831541218636,139,225,251.5
2025-07-19,2649,57,0.8203095507738769,-9.144582861457154,115,825,1709,735,433,1481,2025-07-19,3,57,0,0,Saturday,7,2025,19,29,0,0,0,0,46.47368421052632,Çok Yüksek,1168,0.4409211023027558,226,493,472.5
2025-07-20,925,57,0.985945945945946,-35.43783783783784,53,286,586,249,176,500,2025-07-20,1,57,2,0,Sunday,7,2025,20,29,0,0,0,0,16.228070175438596,Düşük,425,0.4594594594594595,97,189,191.5
2025-07-21,1837,56,0.9335873707131191,-25.763745236799128,88,537,1212,508,327,1002,2025-07-21,4,56,0,0,Monday,7,2025,21,30,0,0,0,0,32.80357142857143,Orta,835,0.45454545454545453,165,359,344.5
2025-07-22,2637,53,0.7956010618126659,-8.884717481987106,119,790,1728,738,461,1438,2025-07-22,6,53,1,0,Tuesday,7,2025,22,30,0,0,0,0,49.75471698113208,Çok Yüksek,1199,0.4546833522942738,246,524,508.0
2025-07-23,1750,56,0.9371428571428572,-25.814857142857143,86,537,1127,465,326,959,2025-07-23,2,56,2,0,Wednesday,7,2025,23,30,0,0,0,0,31.25,Orta,791,0.452,183,324,345.0
2025-07-24,1814,58,0.9355016538037486,-24.31918412348401,79,529,1206,526,323,965,2025-07-24,1,58,1,0,Thursday,7,2025,24,30,0,0,0,0,31.27586206896552,Orta,849,0.46802646085997796,174,366,357.0
2025-07-25,2231,49,0.8323621694307486,-17.09278350515464,118,661,1452,306,243,1682,2025-07-25,4,49,7,0,Friday,7,2025,25,30,0,0,0,0,45.53061224489796,Çok Yüksek,549,0.2460779919318691,143,218,252.0
2025-07-26,2450,58,0.8534693877551021,-13.39795918367347,107,726,1617,686,419,1345,2025-07-26,2,58,0,0,Saturday,7,2025,26,30,0,0,0,0,42.241379310344826,Çok Yüksek,1105,0.45102040816326533,235,461,465.5
2025-07-27,1067,59,0.979381443298969,-30.055295220243675,54,330,683,293,194,580,2025-07-27,0,59,1,0,Sunday,7,2025,27,30,0,0,0,0,18.084745762711865,Düşük,487,0.4564198687910028,96,205,198.5
2025-07-28,2081,56,0.8981259010091303,-22.2200864968765,113,632,1336,563,375,1143,2025-07-28,1,56,3,0,Monday,7,2025,28,31,0,0,0,0,37.160714285714285,Yüksek,938,0.45074483421432004,218,410,423.0
2025-07-29,3494,60,0.7258156840297653,2.5621064682312538,184,1031,2279,515,348,2631,2025-07-29,0,60,0,0,Tuesday,7,2025,29,31,0,0,0,1,58.23333333333333,Çok Yüksek,863,0.24699484831139096,198,339,367.5
2025-07-30,2378,58,0.86080740117746,-18.59125315391085,94,738,1546,343,242,1793,2025-07-30,2,58,0,0,Wednesday,7,2025,30,31,0,0,0,1,41.0,Yüksek,585,0.24600504625735914,118,259,247.5
2025-07-31,2388,58,0.871859296482412,-15.004606365159129,113,748,1527,349,250,1789,2025-07-31,1,58,1,0,Thursday,7,2025,31,31,0,0,0,1,41.172413793103445,Yüksek,599,0.2508375209380235,133,254,260.0
2025-08-01,2044,56,0.8967710371819961,-21.345890410958905,102,658,1284,299,182,1563,2025-08-01,3,56,1,0,Friday,8,2025,1,31,0,0,0,0,36.5,Yüksek,481,0.2353228962818004,96,222,207.0
2025-08-02,2583,58,0.8416569879984515,-11.655439411536973,130,716,1737,668,468,1447,2025-08-02,1,58,1,0,Saturday,8,2025,2,31,0,0,0,0,44.53448275862069,Çok Yüksek,1136,0.43979868370112274,268,445,490.5
2025-08-03,945,59,0.9883597883597884,-31.165079365079364,43,270,632,269,160,516,2025-08-03,1,59,0,0,Sunday,8,2025,3,31,0,0,0,0,16.016949152542374,Düşük,429,0.45396825396825397,82,191,177.5
2025-08-04,1812,56,0.93598233995585,-23.15507726269316,75,552,1185,471,330,1011,2025-08-04,3,56,1,0,Monday,8,2025,4,32,0,0,0,0,32.357142857142854,Orta,801,0.4420529801324503,188,334,355.0
2025-08-05,2595,55,0.8104046242774566,-7.538342967244701,114,781,1700,704,493,1398,2025-08-05,3,55,2,0,Tuesday,8,2025,5,32,0,0,0,0,47.18181818181818,Çok Yüksek,1197,0.461271676300578,283,487,526.5
2025-08-06,2025,60,0.928395061728395,-31.089382716049386,113,639,1273,514,363,1148,2025-08-06,0,60,0,0,Wednesday,8,2025,6,32,0,0,0,0,33.75,Orta,877,0.4330864197530864,198,382,389.0
2025-08-07,1964,57,0.9220977596741344,-25.124745417515275,96,583,1285,539,353,1072,2025-08-07,1,57,2,0,Thursday,8,2025,7,32,0,0,0,0,34.45614035087719,Orta,892,0.45417515274949083,200,376,388.0
2025-08-08,2395,56,0.8346555323590814,-11.465970772442589,114,771,1510,367,254,1774,2025-08-08,1,56,3,0,Friday,8,2025,8,32,0,0,0,0,42.767857142857146,Çok Yüksek,621,0.2592901878914405,134,266,267.0
2025-08-09,2452,60,0.8629690048939641,-13.202691680261012,121,691,1640,701,469,1282,2025-08-09,0,60,0,0,Saturday,8,2025,9,32,0,0,0,0,40.86666666666667,Yüksek,1170,0.47716150081566067,260,510,515.0
2025-08-10,1014,55,0.9812623274161736,-33.463510848126234,53,301,660,270,201,543,2025-08-10,4,55,1,0,Sunday,8,2025,10,32,0,0,0,0,18.43636363636364,Düşük,471,0.46449704142011833,102,214,209.0
2025-08-11,2114,55,0.879848628192999,-25.65941343424787,113,645,1356,550,428,1136,2025-08-11,3,55,2,0,Monday,8,2025,11,33,0,0,0,0,38.43636363636364,Yüksek,978,0.46263008514664145,244,411,449.5
2025-08-12,2976,59,0.7943548387096774,-1.648521505376344,146,909,1921,809,548,1619,2025-08-12,0,59,1,0,Tuesday,8,2025,12,33,0,0,0,0,50.440677966101696,Çok Yüksek,1357,0.45598118279569894,312,590,607.0
2025-08-13,1714,58,0.956242707117853,-25.593348891481916,71,512,1131,524,311,879,2025-08-13,1,58,1,0,Wednesday,8,2025,13,33,0,0,0,0,29.55172413793104,Orta,835,0.4871645274212369,171,354,348.0
2025-08-14,1637,58,0.9609040928527794,-29.380574221136225,83,492,1062,431,294,912,2025-08-14,1,58,1,0,Thursday,8,2025,14,33,0,0,0,0,28.224137931034484,Düşük,725,0.4428833231521075,156,315,313.5
2025-08-15,2273,55,0.8517377914650242,-21.5156181258249,131,693,1449,259,227,1787,2025-08-15,4,55,1,0,Friday,8,2025,15,33,0,0,0,0,41.32727272727273,Yüksek,486,0.21381434227892654,113,223,224.5
2025-08-16,2816,55,0.7741477272727273,-4.143110795454546,142,842,1832,780,528,1508,2025-08-16,2,55,3,0,Saturday,8,2025,16,33,0,0,0,0,51.2,Çok Yüksek,1308,0.46448863636363635,295,556,573.0
2025-08-17,1067,59,0.9821930646672916,-29.18556701030928,46,318,703,291,201,575,2025-08-17,0,59,1,0,Sunday,8,2025,17,33,0,0,0,0,18.084745762711865,Düşük,492,0.4611059044048735,99,228,213.0
2025-08-18,2204,53,0.8548094373865699,-23.63929219600726,112,673,1419,581,380,1243,2025-08-18,4,53,3,0,Monday,8,2025,18,34,0,0,0,0,41.58490566037736,Çok Yüksek,961,0.4360254083484574,203,421,413.5
2025-08-19,2032,57,0.906496062992126,-26.589074803149607,118,597,1317,546,383,1103,2025-08-19,3,57,0,0,Tuesday,8,2025,19,34,0,0,0,0,35.64912280701754,Yüksek,929,0.45718503937007876,206,392,402.0
2025-08-20,1737,58,0.952216465169833,-27.96257915947035,81,533,1123,464,316,957,2025-08-20,2,58,0,0,Wednesday,8,2025,20,34,0,0,0,0,29.948275862068964,Orta,780,0.44905008635578586,160,350,335.0
2025-08-21,2051,55,0.9010238907849828,-25.90151145782545,98,606,1347,587,373,1091,2025-08-21,2,55,3,0,Thursday,8,2025,21,34,0,0,0,0,37.29090909090909,Yüksek,960,0.4680643588493418,224,383,415.5
2025-08-22,2536,57,0.8517350157728707,-20.685725552050474,141,755,1640,397,254,1885,2025-08-22,1,57,2,0,Friday,8,2025,22,34,0,0,0,0,44.49122807017544,Çok Yüksek,651,0.25670347003154576,135,288,279.0
2025-08-23,2235,57,0.8796420581655481,-19.88724832214765,118,674,1443,608,404,1223,2025-08-23,2,57,1,0,Saturday,8,2025,23,34,0,0,0,0,39.21052631578947,Yüksek,1012,0.4527964205816555,208,458,437.0
2025-08-24,908,59,0.9812775330396476,-29.39977973568282,44,263,601,262,184,462,2025-08-24,0,59,1,0,Sunday,8,2025,24,34,0,0,0,0,15.389830508474576,Düşük,446,0.4911894273127753,89,189,183.5
2025-08-25,1857,58,0.9413031771674744,-27.393107162089397,95,583,1179,499,326,1032,2025-08-25,2,58,0,0,Monday,8,2025,25,35,0,0,0,0,32.01724137931034,Orta,825,0.44426494345718903,184,351,359.5
2025-08-26,2660,60,0.8454887218045113,-10.234586466165414,123,819,1718,758,457,1445,2025-08-26,0,60,0,0,Tuesday,8,2025,26,35,0,0,0,0,44.333333333333336,Çok Yüksek,1215,0.4567669172932331,247,523,508.5
2025-08-27,1948,56,0.9245379876796714,-21.29363449691992,85,591,1272,531,359,1058,2025-08-27,3,56,1,0,Wednesday,8,2025,27,35,0,0,0,0,34.785714285714285,Yüksek,890,0.45687885010266943,185,387,378.5
2025-08-28,2559,57,0.8409534974599453,-12.904259476357952,120,774,1665,670,464,1425,2025-08-28,1,57,2,0,Thursday,8,2025,28,35,0,0,1,0,44.89473684210526,Çok Yüksek,1134,0.44314185228604924,247,509,501.5
2025-08-29,5095,57,0.4673209028459273,83.01315014720313,277,1530,3288,768,496,3831,2025-08-29,2,57,1,0,Friday,8,2025,29,35,0,0,1,1,89.3859649122807,Çok Yüksek,1264,0.2480863591756624,270,552,546.0
2025-08-31,1286,54,0.9751166407465008,-31.66796267496112,57,378,851,198,127,961,2025-08-31,4,54,2,0,Sunday,8,2025,31,35,0,0,0,1,23.814814814814813,Düşük,325,0.2527216174183515,72,136,140.0
2025-09-01,2121,59,0.9061763319189062,-22.968411126826968,93,609,1419,601,402,1118,2025-09-01,0,59,1,0,Monday,9,2025,1,36,0,0,0,0,35.94915254237288,Yüksek,1003,0.4728901461574729,219,451,444.5
2025-09-02,2500,59,0.8548,-3.5668,127,715,1658,691,456,1353,2025-09-02,1,59,0,0,Tuesday,9,2025,2,36,0,0,0,0,42.3728813559322,Çok Yüksek,1147,0.4588,244,509,498.5
2025-09-03,2140,59,0.902803738317757,-22.898598130841123,105,636,1399,605,386,1149,2025-09-03,1,59,0,0,Wednesday,9,2025,3,36,0,0,0,0,36.271186440677965,Yüksek,991,0.4630841121495327,203,406,406.0
2025-09-04,1951,55,0.9164531009738596,-24.556125064069708,98,613,1240,519,366,1066,2025-09-04,2,55,3,0,Thursday,9,2025,4,36,0,0,0,0,35.47272727272728,Yüksek,885,0.4536135315222963,195,369,379.5
2025-09-05,1918,58,0.9280500521376434,-23.43952033368092,105,573,1240,300,193,1425,2025-09-05,0,58,2,0,Friday,9,2025,5,36,0,0,0,0,33.06896551724138,Orta,493,0.2570385818561001,112,213,218.5
2025-09-06,2717,57,0.7990430622009569,-8.942215679057785,120,817,1780,740,488,1489,2025-09-06,2,57,1,0,Saturday,9,2025,6,36,0,0,0,0,47.66666666666666,Çok Yüksek,1228,0.4519690835480309,264,551,539.5
2025-09-07,1040,57,0.9846153846153848,-37.825,60,311,669,287,212,541,2025-09-07,2,57,1,0,Sunday,9,2025,7,36,0,0,0,0,18.24561403508772,Düşük,499,0.4798076923076923,118,213,224.5
2025-09-08,2084,57,0.9049904030710172,-22.292226487523997,99,638,1347,582,420,1082,2025-09-08,1,57,2,0,Monday,9,2025,8,37,0,0,0,0,36.56140350877193,Yüksek,1002,0.48080614203454897,249,415,456.5
2025-09-09,2776,56,0.8061959654178674,-8.168587896253602,152,834,1790,785,491,1500,2025-09-09,3,56,1,0,Tuesday,9,2025,9,37,0,0,0,0,49.57142857142857,Çok Yüksek,1276,0.4596541786743516,279,546,552.0
2025-09-10,1916,59,0.9462421711899792,-33.82724425887265,104,546,1266,510,321,1085,2025-09-10,0,59,1,0,Wednesday,9,2025,10,37,0,0,0,0,32.47457627118644,Orta,831,0.4337160751565762,171,349,345.5
2025-09-11,1841,58,0.9435089625203692,-25.7827267789245,96,572,1173,503,303,1035,2025-09-11,1,58,1,0,Thursday,9,2025,11,37,0,0,0,0,31.74137931034483,Orta,806,0.43780554046713743,164,328,328.0
2025-09-12,2318,54,0.8507333908541846,-16.804572907679034,124,690,1504,343,224,1751,2025-09-12,5,54,1,0,Friday,9,2025,12,37,0,0,0,0,42.92592592592592,Çok Yüksek,567,0.24460742018981882,127,248,251.0
2025-09-13,2591,57,0.8286375916634504,-8.575067541489773,138,799,1654,680,433,1478,2025-09-13,3,57,0,0,Saturday,9,2025,13,37,0,0,0,0,45.45614035087719,Çok Yüksek,1113,0.4295638749517561,224,480,464.0
2025-09-14,1063,57,0.9811853245531514,-30.28974600188147,48,307,708,279,195,589,2025-09-14,2,57,1,0,Sunday,9,2025,14,37,0,0,0,0,18.649122807017545,Düşük,474,0.44590780809031044,103,216,211.0
2025-09-15,1948,57,0.9111909650924024,-23.892710472279266,96,565,1287,537,367,1044,2025-09-15,2,57,1,0,Monday,9,2025,15,38,0,0,0,0,34.175438596491226,Orta,904,0.46406570841889117,198,387,391.5
2025-09-16,2823,56,0.8034006376195537,-9.481756996103435,114,827,1882,738,534,1551,2025-09-16,2,56,2,0,Tuesday,9,2025,16,38,0,0,0,0,50.410714285714285,Çok Yüksek,1272,0.4505844845908608,275,561,555.5
2025-09-17,1723,59,0.9616947185142194,-30.92861288450377,82,524,1117,463,306,954,2025-09-17,0,59,1,0,Wednesday,9,2025,17,38,0,0,0,0,29.203389830508478,Orta,769,0.4463145676146257,160,340,330.0
2025-09-18,1898,57,0.9246575342465754,-26.464699683877765,89,547,1262,517,338,1043,2025-09-18,1,57,2,0,Thursday,9,2025,18,38,0,0,0,0,33.29824561403509,Orta,855,0.4504741833508957,169,386,362.0
2025-09-19,2311,58,0.8740804846386846,-20.748593682388577,102,732,1477,353,230,1728,2025-09-19,2,58,0,0,Friday,9,2025,19,38,0,0,0,0,39.8448275862069,Yüksek,583,0.25227174383383816,140,248,264.0
2025-09-20,2521,57,0.8254660848869496,-13.365331217770724,113,750,1658,707,430,1384,2025-09-20,0,57,3,0,Saturday,9,2025,20,38,0,0,0,0,44.2280701754386,Çok Yüksek,1137,0.4510115033716779,228,501,478.5
2025-09-21,1023,54,0.9794721407624634,-30.827956989247312,59,297,667,305,162,556,2025-09-21,3,54,3,0,Sunday,9,2025,21,38,0,0,0,0,18.944444444444443,Düşük,467,0.45650048875855326,98,213,204.5
2025-09-22,2121,56,0.8807166430928807,-19.08816595945309,95,660,1366,565,401,1155,2025-09-22,4,56,0,0,Monday,9,2025,22,39,0,0,0,0,37.875,Yüksek,966,0.45544554455445546,207,413,413.5
2025-09-23,2751,55,0.7880770628862231,-12.153035259905488,159,828,1764,772,468,1511,2025-09-23,4,55,1,0,Tuesday,9,2025,23,39,0,0,0,0,50.018181818181816,Çok Yüksek,1240,0.4507451835696111,238,572,524.0
